,NAME,X1,Y1,X2,Y2,FRAME
1163,chair,293.9881591796875,640.316650390625,499.02996826171875,785.2681884765625,477.0
1164,chair,77.80560302734375,716.8363647460938,242.1108856201172,780.0604858398438,477.0
1165,pottedplant,935.414306640625,375.2641296386719,1078.6646728515625,686.498291015625,478.0
1166,chair,294.28955078125,640.7112426757812,499.04766845703125,784.9553833007812,478.0
1167,chair,78.05191040039062,716.783447265625,242.15074157714844,780.0425415039062,478.0
1168,pottedplant,935.6722412109375,375.8271789550781,1078.3704833984375,686.5001831054688,479.0
1169,chair,294.3591003417969,640.1923828125,498.6144714355469,784.9253540039062,479.0
1170,chair,78.14544677734375,717.1250610351562,242.6536407470703,779.7361450195312,479.0
1171,pottedplant,935.4591064453125,374.8061218261719,1078.2027587890625,688.0906982421875,480.0
1172,chair,294.27545166015625,639.881103515625,498.50628662109375,784.4429931640625,480.0
1173,chair,78.77996826171875,716.985595703125,242.15512084960938,779.7434692382812,480.0
1174,pottedplant,934.967529296875,376.462158203125,1078.364501953125,685.3705444335938,481.0
1175,chair,292.59515380859375,640.1171875,499.0838928222656,782.836669921875,481.0
1176,chair,79.68460083007812,723.0738525390625,245.5508575439453,778.6806030273438,481.0
1177,pottedplant,935.7494506835938,375.8038330078125,1078.204345703125,686.42724609375,482.0
1178,chair,292.7059326171875,640.1280517578125,499.0682373046875,782.7593383789062,482.0
1179,chair,80.26203155517578,723.1578979492188,245.99224853515625,778.553955078125,482.0
1180,pottedplant,935.4556884765625,376.5273742675781,1078.1881103515625,686.5875244140625,483.0
1181,chair,292.0750732421875,639.811279296875,499.2424011230469,782.7594604492188,483.0
1182,chair,80.22681427001953,723.1484985351562,245.94033813476562,778.546630859375,483.0
1183,pottedplant,935.33740234375,376.34002685546875,1078.2742919921875,686.3409423828125,484.0
1184,chair,292.13275146484375,639.572021484375,499.4922180175781,782.31640625,484.0
1185,chair,80.0947494506836,723.2879638671875,246.0767822265625,778.4144897460938,484.0
1186,pottedplant,935.3656616210938,376.31658935546875,1078.24658203125,686.331298828125,485.0
1187,chair,292.0870361328125,639.5439453125,499.49700927734375,782.350341796875,485.0
1188,chair,80.10051727294922,723.2954711914062,246.0788116455078,778.4096069335938,485.0
1189,pottedplant,935.6884765625,376.4207458496094,1078.578857421875,686.019775390625,486.0
1190,chair,291.99774169921875,639.3268432617188,499.61236572265625,782.2587890625,486.0
1191,chair,80.57921600341797,717.48583984375,245.42538452148438,779.20947265625,486.0
1192,pottedplant,936.2155151367188,376.80426025390625,1078.1328125,685.2437744140625,487.0
1193,chair,291.75103759765625,639.556884765625,499.11907958984375,782.2525024414062,487.0
1194,chair,80.94378662109375,717.14208984375,245.28245544433594,779.4942016601562,487.0
1195,pottedplant,936.2228393554688,376.7769775390625,1078.1507568359375,685.2785034179688,488.0
1196,chair,291.7644958496094,639.5453491210938,499.0889892578125,782.1932983398438,488.0
1197,chair,80.91900634765625,717.1551513671875,245.24502563476562,779.4830322265625,488.0
1198,pottedplant,935.9949340820312,376.4634704589844,1078.82666015625,685.4822998046875,489.0
1199,chair,291.9259948730469,639.3195190429688,499.5223693847656,782.8741455078125,489.0
1200,chair,80.41004180908203,723.21728515625,247.3503875732422,778.3192138671875,489.0
1201,chair,890.3385009765625,722.4552001953125,1070.259521484375,771.930908203125,489.0
1202,pottedplant,935.4627685546875,376.8982238769531,1078.5537109375,686.3793334960938,490.0
1203,chair,294.01953125,638.8857421875,498.8702697753906,781.3259887695312,490.0
1204,chair,81.84724426269531,717.4795532226562,246.843994140625,778.7601318359375,490.0
1205,chair,890.7454833984375,722.4248046875,1069.9051513671875,771.77685546875,490.0
1206,pottedplant,935.5155029296875,376.80145263671875,1078.4044189453125,686.5552978515625,491.0
1207,chair,293.7966003417969,638.9891357421875,498.9029235839844,781.268310546875,491.0
1208,chair,81.6054458618164,717.4749145507812,246.9236602783203,778.760986328125,491.0
1209,chair,891.60693359375,722.1937866210938,1068.947509765625,771.8267822265625,491.0
1210,pottedplant,934.9850463867188,375.8533630371094,1078.66064453125,687.9332275390625,492.0
1211,chair,295.3805847167969,639.4488525390625,497.8056335449219,781.3291625976562,492.0
1212,chair,80.76668548583984,717.8297119140625,248.66075134277344,778.184814453125,492.0
1213,chair,892.61767578125,722.125244140625,1068.1478271484375,771.4574584960938,492.0
1214,pottedplant,934.9657592773438,376.0328063964844,1079.66748046875,688.2543334960938,493.0
1215,chair,293.0208740234375,639.3861694335938,498.40435791015625,780.9097900390625,493.0
1216,chair,81.23917388916016,718.3482666015625,248.5932159423828,777.5799560546875,493.0
1217,chair,891.9409790039062,722.5108642578125,1068.55517578125,770.7431030273438,493.0
1218,pottedplant,934.8558349609375,377.0841064453125,1079.4346923828125,686.8658447265625,494.0
1219,chair,293.2930908203125,639.4370727539062,498.26397705078125,781.1254272460938,494.0
1220,chair,81.18263244628906,718.2628173828125,248.560791015625,777.6527099609375,494.0
1221,pottedplant,934.2845458984375,378.2891845703125,1079.38037109375,686.6041870117188,495.0
1222,chair,294.5394287109375,639.2691040039062,497.39813232421875,781.0406494140625,495.0
1223,chair,80.47537231445312,718.3859252929688,249.90736389160156,777.29052734375,495.0
1224,pottedplant,934.1681518554688,378.8647766113281,1079.2166748046875,685.4000854492188,496.0
1225,chair,293.87896728515625,639.8674926757812,498.1094055175781,780.7413330078125,496.0
1226,chair,892.4295043945312,722.0147705078125,1067.3890380859375,770.3302612304688,496.0
1227,chair,80.94122314453125,718.016845703125,249.74551391601562,776.9491577148438,496.0
1228,pottedplant,934.1458129882812,378.8554992675781,1079.2335205078125,685.3976440429688,497.0
1229,chair,293.8731689453125,639.871826171875,498.101806640625,780.7411499023438,497.0
1230,chair,892.4302978515625,722.0115356445312,1067.3892822265625,770.3316040039062,497.0
1231,chair,81.01495361328125,717.9978637695312,249.54702758789062,776.9569702148438,497.0
1232,pottedplant,934.3659057617188,378.999755859375,1077.8795166015625,684.3845825195312,498.0
1233,chair,294.8213806152344,641.0169677734375,497.1692199707031,780.5636596679688,498.0
1234,chair,891.7745361328125,721.4597778320312,1066.7906494140625,770.058837890625,498.0
1235,chair,81.92002868652344,718.2181396484375,249.7775421142578,776.3181762695312,498.0
1236,pottedplant,934.5123901367188,378.9775085449219,1077.6029052734375,681.6631469726562,499.0
1237,chair,295.32916259765625,641.666748046875,497.5545959472656,779.7045288085938,499.0
1238,chair,893.924072265625,720.8408203125,1063.6678466796875,768.983642578125,499.0
1239,chair,83.02786254882812,717.870849609375,249.39260864257812,776.4842529296875,499.0
1240,pottedplant,937.216064453125,381.5802917480469,1074.0384521484375,667.0780029296875,500.0
1241,chair,295.2025451660156,641.9093627929688,497.3550109863281,780.4981689453125,500.0
1242,chair,893.6675415039062,720.966064453125,1063.93701171875,768.9577026367188,500.0
1243,chair,81.78931427001953,717.9995727539062,250.94468688964844,776.5609741210938,500.0
1244,pottedplant,933.6886596679688,377.5389404296875,1078.31884765625,682.6637573242188,501.0
1245,chair,296.1594543457031,642.195556640625,496.72601318359375,779.4893798828125,501.0
1246,chair,893.24462890625,721.1705322265625,1064.25634765625,768.5995483398438,501.0
1247,chair,83.26315307617188,718.3944091796875,250.0294189453125,775.90380859375,501.0
1248,pottedplant,933.045166015625,375.964111328125,1077.44140625,682.6092529296875,502.0
1249,chair,294.3531494140625,642.1480712890625,497.46893310546875,779.5639038085938,502.0
1250,chair,893.4827270507812,722.1219482421875,1062.7803955078125,768.1307983398438,502.0
1251,chair,84.17294311523438,718.60595703125,249.61712646484375,775.0116577148438,502.0
1252,pottedplant,932.8443603515625,376.0821533203125,1078.0030517578125,683.1396484375,503.0
1253,chair,294.6271057128906,642.0750122070312,497.39569091796875,779.4007568359375,503.0
1254,chair,893.0968627929688,722.0435791015625,1062.780029296875,768.1674194335938,503.0
1255,chair,84.33349609375,718.7045288085938,249.05322265625,775.1005249023438,503.0
1256,pottedplant,934.3071899414062,378.5601501464844,1074.2052001953125,665.2196655273438,504.0
1257,chair,293.5993347167969,641.33251953125,497.4879455566406,779.93115234375,504.0
1258,chair,894.7171020507812,723.1396484375,1061.1890869140625,768.0723876953125,504.0
1259,chair,84.65518188476562,718.351318359375,249.9144744873047,774.9755859375,504.0
1260,pottedplant,930.4049072265625,374.4873962402344,1078.18896484375,681.8818359375,505.0
1261,chair,293.2143859863281,640.5661010742188,497.69232177734375,780.5242919921875,505.0
1262,chair,896.0572509765625,723.1387329101562,1059.0555419921875,768.0511474609375,505.0
1263,pottedplant,930.5496215820312,374.48358154296875,1078.0875244140625,681.5771484375,506.0
1264,chair,293.4121398925781,640.552734375,497.6412658691406,780.5098876953125,506.0
1265,chair,896.1942138671875,723.1510009765625,1059.0135498046875,768.0614013671875,506.0
1266,pottedplant,929.7192993164062,374.60748291015625,1078.007568359375,679.9810791015625,507.0
1267,chair,292.4006042480469,640.8942260742188,498.6010437011719,781.0350341796875,507.0
1268,chair,894.79931640625,723.7561645507812,1058.648681640625,768.0303344726562,507.0
1269,chair,84.19139099121094,718.7862548828125,250.96923828125,773.6309814453125,507.0
1270,chair,937.6510009765625,656.9472045898438,1174.3238525390625,756.6168823242188,507.0
1271,pottedplant,928.7088012695312,374.44635009765625,1078.1165771484375,682.8247680664062,508.0
1272,chair,293.2769775390625,640.3970336914062,498.5054016113281,779.19921875,508.0
1273,chair,895.0548095703125,724.0401611328125,1058.1104736328125,767.16943359375,508.0
1274,pottedplant,928.77978515625,374.42291259765625,1077.932861328125,682.8065795898438,509.0
1275,chair,293.13946533203125,640.4923706054688,498.61346435546875,779.6530151367188,509.0
1276,chair,895.2664794921875,723.6260375976562,1058.0908203125,767.056640625,509.0
1277,pottedplant,928.3597412109375,374.2425537109375,1076.96533203125,682.222412109375,510.0
1278,chair,293.90057373046875,640.340576171875,498.1031799316406,779.2406005859375,510.0
1279,chair,894.630859375,724.0552978515625,1057.3924560546875,766.8114013671875,510.0
1280,chair,91.63572692871094,719.5716552734375,254.02407836914062,772.86376953125,510.0
1281,pottedplant,927.5838623046875,373.4621887207031,1077.1495361328125,685.5865478515625,511.0
1282,chair,294.1709289550781,640.42431640625,498.4866943359375,778.2985229492188,511.0
1283,chair,895.0264892578125,723.728759765625,1056.321533203125,766.598388671875,511.0
1284,chair,97.52849578857422,719.501953125,257.5778503417969,773.1858520507812,511.0
1285,pottedplant,926.792724609375,373.5973205566406,1077.9993896484375,684.3770751953125,512.0
1286,chair,295.25335693359375,640.3377075195312,497.5013732910156,778.7086791992188,512.0
1287,chair,894.2998046875,723.4136962890625,1055.253173828125,766.3738403320312,512.0
1288,chair,98.6920166015625,719.0154418945312,257.3394775390625,773.5750732421875,512.0
1289,chair,929.7509155273438,656.775390625,1173.63818359375,753.8819580078125,512.0
1290,pottedplant,926.9396362304688,374.2824401855469,1077.7247314453125,683.4947509765625,513.0
1291,chair,295.0426330566406,640.2479248046875,497.635498046875,778.923828125,513.0
1292,chair,894.16748046875,723.4356079101562,1055.3319091796875,766.336181640625,513.0
1293,chair,98.89314270019531,718.9716796875,257.1279602050781,773.3596801757812,513.0
1294,chair,929.102783203125,657.0711669921875,1173.3824462890625,753.665771484375,513.0
1295,pottedplant,926.6531372070312,373.0383605957031,1078.8184814453125,684.3525390625,514.0
1296,chair,295.8738098144531,639.9074096679688,497.2671203613281,777.2308959960938,514.0
1297,chair,893.3602294921875,723.1680297851562,1055.379150390625,765.7299194335938,514.0
1298,chair,98.93595886230469,718.9827880859375,257.32275390625,772.761474609375,514.0
1299,pottedplant,925.8478393554688,373.5120544433594,1079.1663818359375,683.2198486328125,515.0
1300,chair,295.9183654785156,639.5768432617188,497.4490051269531,776.4638671875,515.0
1301,chair,893.2702026367188,723.0355834960938,1052.6175537109375,765.1056518554688,515.0
1302,chair,99.53129577636719,719.5379638671875,257.382568359375,772.3607177734375,515.0
1303,chair,930.0118408203125,656.4193115234375,1172.3741455078125,751.895751953125,515.0
1304,pottedplant,925.8211669921875,372.9649658203125,1079.063232421875,683.3377075195312,516.0
1305,chair,296.0190124511719,639.6088256835938,497.2989501953125,776.438232421875,516.0
1306,chair,893.2352294921875,723.0506591796875,1052.7003173828125,765.0550537109375,516.0
1307,chair,99.37554168701172,719.57275390625,257.4911804199219,772.3585815429688,516.0
1308,chair,929.7258911132812,656.517822265625,1172.3331298828125,751.9985961914062,516.0
1309,pottedplant,926.30078125,374.9951171875,1077.87646484375,684.5677490234375,517.0
1310,chair,296.1877136230469,639.4591064453125,497.9292297363281,774.183837890625,517.0
1311,chair,99.04576110839844,720.1272583007812,258.6226806640625,771.3187255859375,517.0
1312,chair,890.8922119140625,723.0634155273438,1052.6451416015625,764.20166015625,517.0
1313,pottedplant,926.0442504882812,373.724609375,1077.5008544921875,687.6747436523438,518.0
1314,chair,295.430419921875,639.40869140625,498.1790771484375,775.8429565429688,518.0
1315,chair,99.41414642333984,718.767822265625,258.6279602050781,770.7271118164062,518.0
1316,chair,893.4088745117188,723.0784912109375,1051.4686279296875,763.7018432617188,518.0
1317,pottedplant,926.0344848632812,373.8284912109375,1077.3560791015625,687.1793212890625,519.0
1318,chair,295.4211120605469,639.3740844726562,498.2180480957031,775.6568603515625,519.0
1319,chair,100.27855682373047,718.6828002929688,258.47613525390625,770.80078125,519.0
1320,chair,893.3228149414062,722.934814453125,1051.5489501953125,763.79931640625,519.0
1321,pottedplant,925.8645629882812,371.9683532714844,1077.0174560546875,687.5562133789062,520.0
1322,chair,295.489013671875,639.1024169921875,498.6239929199219,775.8223876953125,520.0
1323,chair,99.79804229736328,719.4076538085938,258.7325744628906,770.675537109375,520.0
1324,chair,892.8384399414062,722.7048950195312,1052.02490234375,763.5858764648438,520.0
1325,pottedplant,925.9486083984375,370.1281433105469,1076.2247314453125,687.7472534179688,521.0
1326,chair,297.3623352050781,639.0464477539062,498.29534912109375,774.9066162109375,521.0
1327,chair,99.02618408203125,720.1129760742188,259.68719482421875,769.6892700195312,521.0
1328,chair,893.9590454101562,722.58984375,1050.7620849609375,763.7529296875,521.0
1329,chair,503.65411376953125,717.8750610351562,656.803466796875,766.28759765625,521.0
1330,pottedplant,925.8740234375,370.2848815917969,1076.41259765625,687.198486328125,522.0
1331,chair,296.6916198730469,639.1968994140625,498.4726257324219,775.37841796875,522.0
1332,chair,99.1184310913086,720.0144653320312,259.86834716796875,769.866455078125,522.0
1333,chair,893.9046630859375,722.7608032226562,1050.8814697265625,763.8818359375,522.0
1334,chair,503.382568359375,718.2542114257812,656.6578369140625,766.2528686523438,522.0
1335,pottedplant,925.6289672851562,369.876708984375,1075.5809326171875,686.9462890625,523.0
1336,chair,298.4547119140625,639.2429809570312,499.22955322265625,773.870361328125,523.0
1337,chair,100.58417510986328,719.8180541992188,260.5782165527344,769.7667236328125,523.0
1338,pottedplant,925.3544921875,369.6800537109375,1075.4185791015625,686.4655151367188,524.0
1339,chair,298.6629943847656,639.3497924804688,499.3305969238281,773.1727905273438,524.0
1340,chair,100.77790832519531,720.2732543945312,262.46875,768.5567626953125,524.0
1341,pottedplant,925.3280029296875,369.62445068359375,1075.486572265625,686.3645629882812,525.0
1342,chair,299.2001953125,639.371337890625,499.1645812988281,773.1026611328125,525.0
1343,chair,100.81696319580078,720.2955932617188,262.6083679199219,768.555419921875,525.0
1344,pottedplant,924.1932373046875,369.7890319824219,1075.173583984375,684.7059326171875,526.0
1345,chair,300.7070007324219,639.9039306640625,499.4488525390625,771.7279052734375,526.0
1346,chair,100.8700180053711,720.0704345703125,264.02606201171875,767.4774780273438,526.0
1347,pottedplant,924.1931762695312,370.8636474609375,1075.0709228515625,685.0242309570312,527.0
1348,chair,299.0595703125,639.2510375976562,499.2971496582031,771.8344116210938,527.0
1349,chair,102.05699920654297,719.818115234375,264.993408203125,766.48974609375,527.0
1350,pottedplant,924.2005615234375,371.0414733886719,1075.031005859375,685.3578491210938,528.0
1351,chair,299.15753173828125,639.336181640625,499.1891784667969,771.7847290039062,528.0
1352,chair,102.10320281982422,719.7683715820312,264.8272399902344,766.4955444335938,528.0
1353,pottedplant,924.0982666015625,371.3365783691406,1075.6470947265625,685.0266723632812,529.0
1354,chair,298.7685852050781,638.7750244140625,498.9221496582031,772.5849609375,529.0
1355,chair,102.08267974853516,719.1898193359375,265.41485595703125,765.868408203125,529.0
1356,pottedplant,923.7529296875,371.4054260253906,1076.687744140625,686.4224243164062,530.0
1357,chair,298.35736083984375,637.8770751953125,498.7176818847656,772.9908447265625,530.0
1358,chair,101.4830093383789,718.9945068359375,264.41705322265625,765.545166015625,530.0
1359,pottedplant,923.9234619140625,371.79205322265625,1076.7396240234375,686.2245483398438,531.0
1360,chair,298.4310607910156,637.7188720703125,498.6520080566406,772.8900756835938,531.0
1361,chair,101.256103515625,719.1141967773438,264.5182189941406,765.4122314453125,531.0
1362,pottedplant,924.3353881835938,369.451904296875,1076.62158203125,690.6634521484375,532.0
1363,chair,299.31231689453125,638.08447265625,498.46826171875,774.25,532.0
1364,chair,101.12680053710938,718.7853393554688,265.28900146484375,764.5201416015625,532.0
1365,pottedplant,924.3431396484375,369.3557434082031,1076.70654296875,689.9486083984375,533.0
1366,chair,299.447021484375,637.7232055664062,498.2241516113281,773.7723388671875,533.0
1367,chair,101.53588104248047,718.5199584960938,266.9337158203125,764.0177001953125,533.0
1368,pottedplant,924.4102783203125,369.4466552734375,1076.5396728515625,689.5460205078125,534.0
1369,chair,299.6685791015625,637.7593994140625,498.14898681640625,773.7636108398438,534.0
1370,chair,101.4472885131836,718.51904296875,267.14337158203125,763.968994140625,534.0
1371,pottedplant,923.941650390625,367.18243408203125,1076.25537109375,692.2905883789062,535.0
1372,chair,299.2032470703125,637.6157836914062,498.2014465332031,773.4268188476562,535.0
1373,chair,101.88818359375,717.4166259765625,267.5811767578125,763.6985473632812,535.0
1374,pottedplant,923.7529907226562,366.25518798828125,1075.7587890625,692.0891723632812,536.0
1375,chair,300.4377136230469,638.2947998046875,498.6088562011719,772.4497680664062,536.0
1376,chair,101.67352294921875,717.6143798828125,269.3096923828125,763.015869140625,536.0
1377,pottedplant,923.7091674804688,367.0168151855469,1076.0509033203125,692.861328125,537.0
1378,chair,298.30853271484375,638.1834716796875,498.753662109375,773.0968017578125,537.0
1379,chair,103.32324981689453,717.0767822265625,268.5263366699219,763.5765991210938,537.0
1380,pottedplant,923.322265625,366.4693908691406,1075.2183837890625,692.68994140625,538.0
1381,chair,299.0386657714844,638.4479370117188,499.0173034667969,771.5995483398438,538.0
1382,chair,103.44792175292969,717.1672973632812,268.9956359863281,763.20361328125,538.0
1383,pottedplant,694.5244140625,641.4404296875,760.17529296875,747.776611328125,538.0
1384,pottedplant,923.1513671875,365.9298095703125,1075.4747314453125,694.0899658203125,539.0
1385,chair,298.8726501464844,638.5646362304688,499.3545837402344,771.7970581054688,539.0
1386,chair,102.12493896484375,717.0420532226562,269.82916259765625,762.762451171875,539.0
1387,pottedplant,694.536865234375,641.2385864257812,759.97607421875,747.6193237304688,539.0
1388,pottedplant,923.4723510742188,366.0953063964844,1074.85107421875,694.1004028320312,540.0
1389,chair,298.7203674316406,638.6907958984375,499.9079895019531,771.4661254882812,540.0
1390,chair,102.79972839355469,716.705810546875,269.88995361328125,762.3550415039062,540.0
1391,pottedplant,694.409912109375,640.9702758789062,760.5005493164062,747.7260131835938,540.0
1392,pottedplant,923.4058227539062,366.1880187988281,1074.9171142578125,694.010009765625,541.0
1393,chair,298.6606750488281,638.6129760742188,499.86676025390625,771.4869384765625,541.0
1394,chair,102.80524444580078,716.7003173828125,269.88720703125,762.3546142578125,541.0
1395,pottedplant,694.4397583007812,641.0367431640625,760.4495239257812,747.845458984375,541.0
1396,pottedplant,922.825439453125,366.6554260253906,1074.15478515625,695.5259399414062,542.0
1397,chair,299.09613037109375,638.35205078125,500.1092834472656,771.304931640625,542.0
1398,chair,102.70817565917969,716.2111206054688,271.5854187011719,762.129638671875,542.0
1399,pottedplant,695.1101684570312,640.7456665039062,760.4420166015625,748.2139282226562,542.0
1400,pottedplant,923.2528686523438,367.6993408203125,1074.39697265625,692.82470703125,543.0
1401,chair,297.8733215332031,637.7496337890625,500.4092102050781,771.1209716796875,543.0
1402,chair,103.50081634521484,715.3834838867188,272.6001281738281,761.5089721679688,543.0
1403,pottedplant,694.7164306640625,640.6904296875,760.6295776367188,748.1829833984375,543.0
1404,pottedplant,923.2398071289062,367.702880859375,1074.348876953125,692.6922607421875,544.0
1405,chair,297.8319396972656,637.8333740234375,500.48236083984375,771.0775146484375,544.0
1406,chair,102.9779052734375,715.284423828125,272.43768310546875,761.5894165039062,544.0
1407,pottedplant,694.709716796875,640.6898193359375,760.68505859375,748.129150390625,544.0
1408,pottedplant,922.703369140625,368.41693115234375,1075.0784912109375,691.4800415039062,545.0
1409,chair,297.7855224609375,637.6665649414062,500.25408935546875,770.65625,545.0
1410,chair,103.62603759765625,714.8632202148438,274.3166809082031,760.9082641601562,545.0
1411,pottedplant,695.0228881835938,640.1524047851562,760.7012939453125,747.951416015625,545.0
1412,pottedplant,923.1126708984375,366.82977294921875,1073.3153076171875,690.2459106445312,546.0
1413,chair,298.4442138671875,637.7780151367188,500.7745666503906,770.2905883789062,546.0
1414,chair,104.81480407714844,715.86865234375,275.3851623535156,760.40478515625,546.0
1415,pottedplant,694.9392700195312,640.60693359375,760.7103271484375,747.4697875976562,546.0
1416,pottedplant,923.202392578125,365.58099365234375,1073.1162109375,689.5530395507812,547.0
1417,chair,297.8906555175781,637.62939453125,500.65118408203125,770.2474975585938,547.0
1418,chair,104.92218780517578,716.0819702148438,275.0127868652344,760.2944946289062,547.0
1419,pottedplant,694.79296875,639.578125,760.9561157226562,747.402099609375,547.0
1420,pottedplant,922.6131591796875,365.1946105957031,1073.240234375,688.784912109375,548.0
1421,chair,308.24017333984375,636.6968383789062,505.4803161621094,770.2476196289062,548.0
1422,chair,104.86439514160156,715.5467529296875,275.9998779296875,760.0130615234375,548.0
1423,pottedplant,694.7734375,639.7769165039062,760.7028198242188,746.9793701171875,548.0
1424,pottedplant,922.4925537109375,364.871337890625,1073.2958984375,688.0758056640625,549.0
1425,chair,308.8018798828125,636.7539672851562,505.04315185546875,769.6298217773438,549.0
1426,chair,104.73419189453125,715.6124877929688,276.20208740234375,759.3649291992188,549.0
1427,pottedplant,694.8473510742188,638.793212890625,760.562744140625,746.5835571289062,549.0
1428,pottedplant,922.3599853515625,364.1933288574219,1073.5535888671875,687.728271484375,550.0
1429,chair,308.94390869140625,636.5010986328125,505.0692138671875,769.59814453125,550.0
1430,chair,104.64473724365234,715.6793212890625,276.2659912109375,759.2710571289062,550.0
1431,pottedplant,694.776123046875,639.1099853515625,760.66748046875,746.5709228515625,550.0
1432,pottedplant,926.2672119140625,367.9066467285156,1067.1654052734375,670.345947265625,551.0
1433,chair,307.86212158203125,636.433837890625,505.2646484375,769.1530151367188,551.0
1434,chair,104.51460266113281,715.5277099609375,276.9133605957031,759.0281372070312,551.0
1435,pottedplant,694.4146118164062,638.7937622070312,760.6397705078125,746.5269775390625,551.0
1436,pottedplant,926.2578125,368.7596740722656,1067.2705078125,669.1361083984375,552.0
1437,chair,308.7549743652344,636.3675537109375,504.3918151855469,766.8323974609375,552.0
1438,chair,105.49162292480469,716.0478515625,275.9972839355469,759.0285034179688,552.0
1439,pottedplant,694.5262451171875,638.8585205078125,760.3811645507812,746.5245361328125,552.0
1440,pottedplant,926.1965942382812,368.85675048828125,1067.546142578125,669.4381103515625,553.0
1441,chair,308.64361572265625,636.3450317382812,504.3728332519531,766.9912719726562,553.0
1442,chair,105.47496795654297,716.1036376953125,275.84906005859375,759.044189453125,553.0
1443,pottedplant,694.5427856445312,638.7210693359375,760.3638916015625,746.300537109375,553.0
1444,pottedplant,922.0445556640625,363.98681640625,1073.14404296875,689.3749389648438,554.0
1445,chair,308.67230224609375,636.3047485351562,503.90081787109375,767.0941162109375,554.0
1446,chair,105.72681427001953,715.9153442382812,276.0238037109375,758.9320068359375,554.0
1447,pottedplant,694.734375,638.3317260742188,760.0537109375,746.6569213867188,554.0
1448,pottedplant,921.9601440429688,364.5899963378906,1072.972900390625,689.537109375,555.0
1449,chair,309.59576416015625,636.5863647460938,503.74139404296875,767.2021484375,555.0
1450,chair,105.1908950805664,715.99560546875,277.0453186035156,758.8577880859375,555.0
1451,pottedplant,694.5523071289062,638.3681030273438,760.2528076171875,746.560546875,555.0
1452,pottedplant,922.1835327148438,364.73077392578125,1073.078369140625,689.4757690429688,556.0
1453,chair,309.5013732910156,636.5123901367188,503.873291015625,766.9386596679688,556.0
1454,chair,105.19156646728516,715.9993896484375,276.7511291503906,758.90576171875,556.0
1455,pottedplant,694.495361328125,638.3712768554688,760.1929321289062,746.6673583984375,556.0
1456,pottedplant,918.37841796875,363.29229736328125,1065.987060546875,678.8959350585938,557.0
1457,chair,310.3880615234375,635.7997436523438,504.01043701171875,766.8392333984375,557.0
1458,chair,108.58168029785156,715.9694213867188,283.2265930175781,758.0161743164062,557.0
1459,pottedplant,694.57080078125,637.5270385742188,760.515625,746.652099609375,557.0
1460,pottedplant,918.27685546875,364.1435241699219,1065.9678955078125,679.7313232421875,558.0
1461,chair,309.57110595703125,635.4969482421875,504.0521545410156,766.9007568359375,558.0
1462,chair,108.02771759033203,716.1129150390625,283.45751953125,758.3619995117188,558.0
1463,pottedplant,694.4453125,637.3611450195312,760.9630737304688,747.1915893554688,558.0
1464,pottedplant,918.2955932617188,364.2920837402344,1065.9713134765625,679.5319213867188,559.0
1465,chair,309.55828857421875,635.5684814453125,504.0277404785156,767.0327758789062,559.0
1466,chair,108.03572845458984,716.3148803710938,283.4063415527344,758.3110961914062,559.0
1467,pottedplant,694.438720703125,637.303466796875,760.8466186523438,747.1132202148438,559.0
1468,pottedplant,917.6337280273438,364.05145263671875,1065.9122314453125,677.0875244140625,560.0
1469,chair,308.701171875,634.6082763671875,505.16339111328125,767.7550659179688,560.0
1470,chair,104.50750732421875,716.134521484375,278.8153076171875,757.4180908203125,560.0
1471,pottedplant,694.4161987304688,637.4415893554688,761.020751953125,746.1420288085938,560.0
1472,pottedplant,921.300537109375,366.8829345703125,1061.98583984375,666.6521606445312,561.0
1473,chair,307.9728088378906,634.7410278320312,504.7251892089844,766.682861328125,561.0
1474,chair,104.81454467773438,715.1296997070312,278.4607849121094,757.59228515625,561.0
1475,pottedplant,694.3238525390625,637.2584838867188,761.1668701171875,746.312744140625,561.0
1476,pottedplant,921.5172729492188,367.4819641113281,1061.748779296875,665.7723999023438,562.0
1477,chair,308.2158508300781,634.7872314453125,504.7413635253906,766.0974731445312,562.0
1478,chair,104.63352966308594,715.1288452148438,278.5764465332031,757.5712890625,562.0
1479,pottedplant,694.426513671875,637.2042236328125,761.07470703125,746.41845703125,562.0
1480,pottedplant,921.3571166992188,368.4454040527344,1061.5389404296875,663.8544311523438,563.0
1481,chair,309.59716796875,634.833251953125,504.76092529296875,765.852783203125,563.0
1482,chair,104.99441528320312,715.0438232421875,278.4660949707031,757.2380981445312,563.0
1483,pottedplant,694.1751098632812,637.6102905273438,760.9170532226562,745.8868408203125,563.0
1484,pottedplant,921.3536376953125,367.8800048828125,1061.610595703125,664.8806762695312,564.0
1485,chair,310.3369445800781,634.710693359375,504.88909912109375,765.5884399414062,564.0
1486,chair,104.84492492675781,714.9780883789062,278.7950439453125,756.7484130859375,564.0
1487,pottedplant,694.0955810546875,637.56396484375,760.8563232421875,745.0985107421875,564.0
1488,pottedplant,921.380615234375,368.1236572265625,1061.546630859375,664.4803466796875,565.0
1489,chair,310.39080810546875,634.6065063476562,504.8901062011719,765.7423706054688,565.0
1490,chair,104.76348114013672,714.879638671875,278.84417724609375,756.7808837890625,565.0
1491,pottedplant,694.09326171875,637.5279541015625,760.87353515625,745.10986328125,565.0
